path,team,score
player/maillots-player (16).jpeg,FC Barcelone,0.3273315727710724
player/maillots-player (160).jpeg,Manchester United,0.33497846126556396
player/maillots-player (1600).jpeg,Mexico,0.35699203610420227
player/maillots-player (1601).jpeg,Palmeiras,0.3596689701080322
player/maillots-player (1602).jpeg,Palmeiras,0.3596689701080322
player/maillots-player (1603).jpeg,Club Atlético River Plate,0.37061166763305664
player/maillots-player (1604).jpeg,Arsenal FC,0.35339927673339844
player/maillots-player (1605).jpeg,Arsenal FC,0.3527319133281708
player/maillots-player (1606).jpeg,Egypt,0.3609963655471802
player/maillots-player (1607).jpeg,Om,0.29630815982818604
player/maillots-player (1608).jpeg,Om,0.29630815982818604
player/maillots-player (1609).jpeg,Barcelona,0.34668028354644775
player/maillots-player (161).jpeg,Beşiktaş JK,0.36921119689941406
player/maillots-player (1610).jpeg,Manchester United,0.3479894995689392
player/maillots-player (1611).jpeg,Om,0.3464144468307495
player/maillots-player (1612).jpeg,Corinthians,0.3528239130973816
player/maillots-player (1613).jpeg,Kenya,0.37208786606788635
player/maillots-player (1614).jpeg,Kenya,0.37208786606788635
player/maillots-player (1615).jpeg,Paris Fc,0.33765166997909546
player/maillots-player (1616).jpeg,Japan,0.3411962389945984
player/maillots-player (1617).jpeg,Liverpool,0.3416227400302887
player/maillots-player (1618).jpeg,Bordeaux,0.35699281096458435
player/maillots-player (1619).jpeg,Ajax,0.36512282490730286
player/maillots-player (162).jpeg,Tottenham,0.28554949164390564
player/maillots-player (1620).jpeg,Ajax,0.36512282490730286
player/maillots-player (1621).jpeg,Egypt,0.3631972074508667
player/maillots-player (1622).jpeg,Manchester City,0.35831108689308167
player/maillots-player (1623).jpeg,Barcelona,0.3629188537597656
player/maillots-player (1624).jpeg,Al-Hilal Saudi FC,0.3736094832420349
player/maillots-player (1625).jpeg,Brazil,0.37409016489982605
player/maillots-player (1626).jpeg,Brazil,0.37409016489982605
player/maillots-player (1627).jpeg,Al-Nassr,0.37764084339141846
player/maillots-player (1628).jpeg,Inter Miami CF,0.34109431505203247
player/maillots-player (1629).jpeg,Qatar,0.34595799446105957
player/maillots-player (163).jpeg,Paris Saint-Germain,0.36766543984413147
player/maillots-player (1630).jpeg,Corinthians,0.37254443764686584
player/maillots-player (1631).jpeg,Côte d'Ivoire,0.3840087652206421
player/maillots-player (1632).jpeg,Côte d'Ivoire,0.3840087652206421
player/maillots-player (1633).jpeg,Real Madrid,0.3537546992301941
player/maillots-player (1634).jpeg,Fulham FC,0.39580222964286804
player/maillots-player (1635).jpeg,Nigeria,0.33986032009124756
player/maillots-player (1636).jpeg,Barcelona,0.3515103757381439
player/maillots-player (1637).jpeg,Colombia,0.3871356248855591
player/maillots-player (1638).jpeg,Colombia,0.3871356248855591
player/maillots-player (1639).jpeg,Inter Miami CF,0.35621178150177
player/maillots-player (164).jpeg,France,0.36020874977111816
player/maillots-player (1640).jpeg,Aston Villa FC,0.3510996997356415
player/maillots-player (1641).jpeg,LFC,0.32471632957458496
player/maillots-player (1642).jpeg,Arsenal FC,0.35339927673339844
player/maillots-player (1643).jpeg,Mexico,0.3890853822231293
player/maillots-player (1644).jpeg,Mexico,0.3890853822231293
player/maillots-player (1645).jpeg,Barcelona,0.36607974767684937
player/maillots-player (1646).jpeg,North Macedonia,0.3389263451099396
player/maillots-player (1647).jpeg,Manchester City,0.3555490970611572
player/maillots-player (1648).jpeg,Manchester United,0.35669198632240295
player/maillots-player (1649).jpeg,Saint Lucia,0.39017900824546814
player/maillots-player (165).jpeg,Inter Miami CF,0.31262093782424927
player/maillots-player (1650).jpeg,Saint Lucia,0.39017900824546814
player/maillots-player (1651).jpeg,Real Madrid,0.34613335132598877
player/maillots-player (1652).jpeg,Brighton & Hove Albion,0.3761354386806488
player/maillots-player (1653).jpeg,Ajax,0.3478919267654419
player/maillots-player (1654).jpeg,FC Barcelone,0.3535694479942322
player/maillots-player (1655).jpeg,Albania,0.3180537521839142
player/maillots-player (1656).jpeg,Albania,0.3180537521839142
player/maillots-player (1657).jpeg,Netherlands,0.3521537482738495
player/maillots-player (1658).jpeg,Forest,0.34269824624061584
player/maillots-player (1659).jpeg,Vitesse,0.3311009407043457
player/maillots-player (166).jpeg,LFC,0.3292975127696991
player/maillots-player (1660).jpeg,Fulham FC,0.34133729338645935
player/maillots-player (1661).jpeg,Côte d'Ivoire,0.40513426065444946
player/maillots-player (1662).jpeg,Côte d'Ivoire,0.40513426065444946
player/maillots-player (1663).jpeg,Inter Miami CF,0.3597525358200073
player/maillots-player (1664).jpeg,Republique techque,0.35495254397392273
player/maillots-player (1665).jpeg,Manchester United,0.3518364727497101
player/maillots-player (1666).jpeg,Barcelona,0.36607974767684937
player/maillots-player (1667).jpeg,Corinthians,0.3511371910572052
player/maillots-player (1668).jpeg,Corinthians,0.3511371910572052
player/maillots-player (1669).jpeg,Real Madrid,0.3412480652332306
player/maillots-player (167).jpeg,Havre,0.34844738245010376
player/maillots-player (1670).jpeg,Lorient,0.34684228897094727
player/maillots-player (1671).jpeg,Manchester United,0.33171162009239197
player/maillots-player (1672).jpeg,Real Madrid,0.3498728275299072
player/maillots-player (1673).jpeg,Nantes,0.3579028844833374
player/maillots-player (1674).jpeg,Nantes,0.3579028844833374
player/maillots-player (1675).jpeg,Barcelona,0.3634607791900635
player/maillots-player (1676).jpeg,Wolverhampton Wanderers,0.3606394827365875
player/maillots-player (1677).jpeg,Inter Milan,0.36205238103866577
player/maillots-player (1678).jpeg,Inter Miami CF,0.34263190627098083
player/maillots-player (1679).jpeg,Brazil,0.3638157546520233
player/maillots-player (168).jpeg,Saint Kitts and Nevis,0.35962924361228943
player/maillots-player (1680).jpeg,Brazil,0.3638157546520233
player/maillots-player (1681).jpeg,Bahamas,0.3590775728225708
player/maillots-player (1682).jpeg,Manchester United,0.33696871995925903
player/maillots-player (1683).jpeg,Al Hilal,0.3637019693851471
player/maillots-player (1684).jpeg,Republique techque,0.3355850577354431
player/maillots-player (1685).jpeg,Guyana,0.3918023109436035
player/maillots-player (1686).jpeg,Guyana,0.3918023109436035
player/maillots-player (1687).jpeg,Coree du sud,0.33616918325424194
player/maillots-player (1688).jpeg,Fulham FC,0.3481767475605011
player/maillots-player (1689).jpeg,LFC,0.34091904759407043
player/maillots-player (169).jpeg,Hungary,0.3638778328895569
player/maillots-player (1690).jpeg,Argentina,0.38205382227897644
player/maillots-player (1691).jpeg,Argentina,0.38205382227897644
player/maillots-player (1692).jpeg,Marseille,0.40553706884384155
player/maillots-player (1693).jpeg,Arsenal FC,0.3319642245769501
player/maillots-player (1694).jpeg,Corinthians,0.37355461716651917
player/maillots-player (1695).jpeg,Saint Lucia,0.353084921836853
player/maillots-player (1696).jpeg,Saint Lucia,0.353084921836853
player/maillots-player (1697).jpeg,Portimonense,0.3566683530807495
player/maillots-player (1698).jpeg,Tottenham Hotspur,0.33878716826438904
player/maillots-player (1699).jpeg,Paris Saint-Germain,0.3634067177772522
player/maillots-player (17).jpeg,Japan,0.3125653862953186
player/maillots-player (170).jpeg,Argentina,0.34634852409362793
player/maillots-player (1700).jpeg,Argentina,0.3559632897377014
player/maillots-player (1701).jpeg,Argentina,0.3559632897377014
player/maillots-player (1702).jpeg,Netherlands,0.3629693388938904
player/maillots-player (1703).jpeg,Scotland,0.3350851535797119
player/maillots-player (1704).jpeg,Fulham,0.34178969264030457
player/maillots-player (1705).jpeg,Burkina Faso,0.3782249987125397
player/maillots-player (1706).jpeg,Burkina Faso,0.3782249987125397
player/maillots-player (1707).jpeg,Barcelona,0.35491088032722473
player/maillots-player (1708).jpeg,Atlanta United,0.3171956241130829
player/maillots-player (1709).jpeg,Chelsea FC,0.367345929145813
player/maillots-player (171).jpeg,Kyrgyzstan,0.32736438512802124
player/maillots-player (1710).jpeg,Italie,0.36922621726989746
player/maillots-player (1711).jpeg,Italie,0.36922621726989746
player/maillots-player (1712).jpeg,Reims,0.35040825605392456
player/maillots-player (1713).jpeg,LFC,0.33757635951042175
player/maillots-player (1714).jpeg,Club América (Mexico),0.40977245569229126
player/maillots-player (1715).jpeg,Egypt,0.3416789472103119
player/maillots-player (1716).jpeg,Egypt,0.3416789472103119
player/maillots-player (1717).jpeg,C.D. Guadalajara,0.3924438953399658
player/maillots-player (1718).jpeg,Toulouse,0.37961816787719727
player/maillots-player (1719).jpeg,Paris Saint-Germain,0.3724510073661804
player/maillots-player (172).jpeg,Vitesse,0.3388744592666626
player/maillots-player (1720).jpeg,Argentina,0.37649771571159363
player/maillots-player (1721).jpeg,Argentina,0.37649771571159363
player/maillots-player (1722).jpeg,South Africa,0.3757437765598297
player/maillots-player (1723).jpeg,Manchester United,0.34296301007270813
player/maillots-player (1724).jpeg,Inter Miami CF,0.36800268292427063
player/maillots-player (1725).jpeg,Japon,0.30337268114089966
player/maillots-player (1726).jpeg,Japon,0.30337268114089966
player/maillots-player (1727).jpeg,Crystal Palace,0.3724125027656555
player/maillots-player (1728).jpeg,Fulham,0.34549087285995483
player/maillots-player (1729).jpeg,Saint Lucia,0.33397895097732544
player/maillots-player (173).jpeg,Wolves,0.3179190754890442
player/maillots-player (1730).jpeg,Japan,0.3296528160572052
player/maillots-player (1731).jpeg,Japan,0.3296528160572052
player/maillots-player (1732).jpeg,Real Madrid,0.35127559304237366
player/maillots-player (1733).jpeg,West Ham United,0.3629473149776459
player/maillots-player (1734).jpeg,Cruz Azul,0.4514336585998535
player/maillots-player (1735).jpeg,Chine,0.32469984889030457
player/maillots-player (1736).jpeg,Chine,0.32469984889030457
player/maillots-player (1737).jpeg,FC Bayern,0.3504778742790222
player/maillots-player (1738).jpeg,Willem II,0.35236987471580505
player/maillots-player (1739).jpeg,FC Bayern,0.37645062804222107
player/maillots-player (174).jpeg,Milan,0.3598719537258148
player/maillots-player (1740).jpeg,Corinthians,0.3528239130973816
player/maillots-player (1741).jpeg,Corinthians,0.3528239130973816
player/maillots-player (1742).jpeg,Real Madrid,0.34957024455070496
player/maillots-player (1743).jpeg,Orlando City,0.34524980187416077
player/maillots-player (1744).jpeg,Barcelona,0.36475038528442383
player/maillots-player (1745).jpeg,Cameroon,0.38775306940078735
player/maillots-player (1746).jpeg,Cameroon,0.38775306940078735
player/maillots-player (1747).jpeg,Al-Ittihad Club (Jeddah),0.33411720395088196
player/maillots-player (1748).jpeg,Manchester City,0.3589543402194977
player/maillots-player (1749).jpeg,Trabzonspor,0.3556535542011261
player/maillots-player (175).jpeg,Barcelona,0.3474118411540985
player/maillots-player (1750).jpeg,Nigeria,0.3658083379268646
player/maillots-player (1751).jpeg,Nigeria,0.3658083379268646
player/maillots-player (1752).jpeg,AFC Ajax,0.4002203643321991
player/maillots-player (1753).jpeg,Derby County,0.35526156425476074
player/maillots-player (1754).jpeg,Barcelona,0.3634607791900635
player/maillots-player (1755).jpeg,Japan,0.36384153366088867
player/maillots-player (1756).jpeg,Japan,0.36384153366088867
player/maillots-player (1757).jpeg,Sporting CP,0.3862249553203583
player/maillots-player (1758).jpeg,Arsenal FC,0.3331855237483978
player/maillots-player (1759).jpeg,Newcastle United,0.3831036388874054
player/maillots-player (176).jpeg,Marseille,0.3121947944164276
player/maillots-player (1760).jpeg,Australia,0.3580388128757477
player/maillots-player (1761).jpeg,Australia,0.3580388128757477
player/maillots-player (1762).jpeg,Paris Saint-Germain,0.3819142282009125
player/maillots-player (1763).jpeg,Al Hilal,0.33748453855514526
player/maillots-player (1764).jpeg,Real Madrid,0.3537546992301941
player/maillots-player (1765).jpeg,Japan,0.3472796678543091
player/maillots-player (1766).jpeg,Japan,0.3472796678543091
player/maillots-player (1767).jpeg,Barcelona,0.3558242917060852
player/maillots-player (1768).jpeg,Tottenham Hotspur,0.35360246896743774
player/maillots-player (1769).jpeg,LFC,0.34499675035476685
player/maillots-player (177).jpeg,Italy,0.36699169874191284
player/maillots-player (1770).jpeg,Brazil,0.3791705369949341
player/maillots-player (1771).jpeg,Brazil,0.3791705369949341
player/maillots-player (1772).jpeg,São Paulo,0.3675183951854706
player/maillots-player (1773).jpeg,New York City FC,0.34611719846725464
player/maillots-player (1774).jpeg,Barcelona,0.35935813188552856
player/maillots-player (1775).jpeg,Vasco da Gama,0.34442272782325745
player/maillots-player (1776).jpeg,Vasco da Gama,0.34442272782325745
player/maillots-player (1777).jpeg,Real Madrid,0.3360357880592346
player/maillots-player (1778).jpeg,LFC,0.34272047877311707
player/maillots-player (1779).jpeg,Club América (Mexico),0.3809129595756531
player/maillots-player (178).jpeg,Egypt,0.34536612033843994
player/maillots-player (1780).jpeg,Burkina Faso,0.3742421269416809
player/maillots-player (1781).jpeg,Burkina Faso,0.3742421269416809
player/maillots-player (1782).jpeg,Feyenoord Rotterdam,0.35400453209877014
player/maillots-player (1783).jpeg,Arsenal FC,0.34328922629356384
player/maillots-player (1784).jpeg,Inter Miami CF,0.34109431505203247
player/maillots-player (1785).jpeg,Famalicão,0.3841422498226166
player/maillots-player (1786).jpeg,Famalicão,0.3841422498226166
player/maillots-player (1787).jpeg,Cruz Azul,0.4514336585998535
player/maillots-player (1788).jpeg,Manchester City,0.3510661721229553
player/maillots-player (1789).jpeg,São Paulo,0.3675183951854706
player/maillots-player (179).jpeg,Real Madrid,0.32754409313201904
player/maillots-player (1790).jpeg,Saint Lucia,0.3227972984313965
player/maillots-player (1791).jpeg,Saint Lucia,0.3227972984313965
player/maillots-player (1792).jpeg,Gil Vicente FC,0.36196398735046387
player/maillots-player (1793).jpeg,Wolverhampton Wanderers,0.36363470554351807
player/maillots-player (1794).jpeg,Real Madrid,0.3492477238178253
player/maillots-player (1795).jpeg,Burkina Faso,0.3636876046657562
player/maillots-player (1796).jpeg,Barcelona,0.36462661623954773
player/maillots-player (1797).jpeg,Tottenham Hotspur,0.34261661767959595
player/maillots-player (1798).jpeg,Burkina Faso,0.3636876046657562
player/maillots-player (1799).jpeg,Club América (Mexico),0.34977883100509644
player/maillots-player (18).jpeg,Palmeiras,0.3690352439880371
player/maillots-player (180).jpeg,Corinthians,0.34850478172302246
player/maillots-player (1800).jpeg,Barcelona,0.3567918837070465
player/maillots-player (1801).jpeg,Chelsea,0.349942684173584
player/maillots-player (1802).jpeg,Club América (Mexico),0.34977883100509644
player/maillots-player (1803).jpeg,United States,0.3714776933193207
player/maillots-player (1804).jpeg,Real Madrid,0.3656756579875946
player/maillots-player (1805).jpeg,Crystal Palace,0.3315747082233429
player/maillots-player (1806).jpeg,United States,0.3714776933193207
player/maillots-player (1807).jpeg,Japan,0.34466713666915894
player/maillots-player (1808).jpeg,Inter Milan,0.35281825065612793
player/maillots-player (1809).jpeg,Sport Club Corinthians Paulista,0.36976587772369385
player/maillots-player (181).jpeg,Bermuda,0.33356770873069763
player/maillots-player (1810).jpeg,Japan,0.34466713666915894
player/maillots-player (1811).jpeg,Burkina Faso,0.39673280715942383
player/maillots-player (1812).jpeg,Derby County,0.34246885776519775
player/maillots-player (1813).jpeg,Qatar,0.33182573318481445
player/maillots-player (1814).jpeg,Burkina Faso,0.39673280715942383
player/maillots-player (1815).jpeg,Lyon,0.3584708869457245
player/maillots-player (1816).jpeg,Paris Saint-Germain,0.3488747179508209
player/maillots-player (1817).jpeg,Kenya,0.33403539657592773
player/maillots-player (1818).jpeg,Lyon,0.3584708869457245
player/maillots-player (1819).jpeg,Algeria,0.38911306858062744
player/maillots-player (182).jpeg,India,0.38112661242485046
player/maillots-player (1820).jpeg,Paris Saint-Germain,0.3634067177772522
player/maillots-player (1821).jpeg,Bahamas,0.34016308188438416
player/maillots-player (1822).jpeg,Algeria,0.38911306858062744
player/maillots-player (1823).jpeg,Vasco da Gama,0.3603830337524414
player/maillots-player (1824).jpeg,Vasco da Gama,0.3590594530105591
player/maillots-player (1825).jpeg,Saint Lucia,0.33397895097732544
player/maillots-player (1826).jpeg,Vasco da Gama,0.3603830337524414
player/maillots-player (1827).jpeg,Côte d'Ivoire,0.4068487286567688
player/maillots-player (1828).jpeg,Barcelona,0.3515103757381439
player/maillots-player (1829).jpeg,Liverpool,0.3398197293281555
player/maillots-player (183).jpeg,Inter Milan,0.3643217980861664
player/maillots-player (1830).jpeg,Côte d'Ivoire,0.4068487286567688
player/maillots-player (1831).jpeg,Algeria,0.38242053985595703
player/maillots-player (1832).jpeg,Club América,0.41588425636291504
player/maillots-player (1833).jpeg,Manchester United,0.35669198632240295
player/maillots-player (1834).jpeg,Algeria,0.38242053985595703
player/maillots-player (1835).jpeg,Algeria,0.3626565933227539
player/maillots-player (1836).jpeg,AFC Ajax,0.3491515517234802
player/maillots-player (1837).jpeg,Brighton & Hove Albion,0.40374886989593506
player/maillots-player (1838).jpeg,Algeria,0.3626565933227539
player/maillots-player (1839).jpeg,Democratic Republic of the Congo,0.36230459809303284
player/maillots-player (184).jpeg,Arsenal FC,0.3456335663795471
player/maillots-player (1840).jpeg,As Monaco,0.36145687103271484
player/maillots-player (1841).jpeg,Inter Miami CF,0.3442420959472656
player/maillots-player (1842).jpeg,Democratic Republic of the Congo,0.36230459809303284
player/maillots-player (1843).jpeg,Club América (Mexico),0.38249027729034424
player/maillots-player (1844).jpeg,New Zealand,0.33481237292289734
player/maillots-player (1845).jpeg,Inter Miami CF,0.34263190627098083
player/maillots-player (1846).jpeg,Club América (Mexico),0.38249027729034424
player/maillots-player (1847).jpeg,Brazil,0.3622831702232361
player/maillots-player (1848).jpeg,Inter Miami CF,0.3671221137046814
player/maillots-player (1849).jpeg,Fulham FC,0.34133729338645935
player/maillots-player (185).jpeg,Crystal Palace FC,0.35729336738586426
player/maillots-player (1850).jpeg,Brazil,0.3622831702232361
player/maillots-player (1851).jpeg,Belgium,0.36627694964408875
player/maillots-player (1852).jpeg,Real Madrid,0.33183860778808594
player/maillots-player (1853).jpeg,Uganda,0.3384392559528351
player/maillots-player (1854).jpeg,Belgium,0.36627694964408875
player/maillots-player (1855).jpeg,United States,0.37532705068588257
player/maillots-player (1856).jpeg,Paris Fc,0.35494881868362427
player/maillots-player (1857).jpeg,LFC,0.34499675035476685
player/maillots-player (1858).jpeg,United States,0.37532705068588257
player/maillots-player (1859).jpeg,Algeria,0.393630713224411
player/maillots-player (186).jpeg,Bristol City FC,0.34101152420043945
player/maillots-player (1860).jpeg,Corinthians,0.3569299280643463
player/maillots-player (1861).jpeg,Kenya,0.34630653262138367
player/maillots-player (1862).jpeg,Algeria,0.393630713224411
player/maillots-player (1863).jpeg,Cameroon,0.3689448833465576
player/maillots-player (1864).jpeg,Havre,0.39586031436920166
player/maillots-player (1865).jpeg,Celtic,0.36428284645080566
player/maillots-player (1866).jpeg,Cameroon,0.3689448833465576
player/maillots-player (1867).jpeg,Cameroon,0.37147924304008484
player/maillots-player (1868).jpeg,Borussia Dortmund (BVB),0.36879459023475647
player/maillots-player (1869).jpeg,Arsenal,0.34831178188323975
player/maillots-player (187).jpeg,Sheffield United FC,0.33782055974006653
player/maillots-player (1870).jpeg,Cameroon,0.37147924304008484
player/maillots-player (1871).jpeg,Italie,0.35209783911705017
player/maillots-player (1872).jpeg,Cruz Azul,0.41759032011032104
player/maillots-player (1873).jpeg,FC Groningen,0.3601338267326355
player/maillots-player (1874).jpeg,Italie,0.35209783911705017
player/maillots-player (1875).jpeg,Egypt,0.3609963655471802
player/maillots-player (1876).jpeg,Getafe CF,0.352245032787323
player/maillots-player (1877).jpeg,Manchester United,0.3457094430923462
player/maillots-player (1878).jpeg,Egypt,0.3609963655471802
player/maillots-player (1879).jpeg,Côte d'Ivoire,0.3871004283428192
player/maillots-player (188).jpeg,Corinthians,0.34642770886421204
player/maillots-player (1880).jpeg,Inter Miami CF,0.36800268292427063
player/maillots-player (1881).jpeg,Manchester City,0.36239591240882874
player/maillots-player (1882).jpeg,Côte d'Ivoire,0.3871004283428192
player/maillots-player (1883).jpeg,Cameroon,0.3764388859272003
player/maillots-player (1884).jpeg,Preston North End,0.36686307191848755
player/maillots-player (1885).jpeg,Famalicão,0.3592076897621155
player/maillots-player (1886).jpeg,Cameroon,0.3764388859272003
player/maillots-player (1887).jpeg,Mexico,0.35699203610420227
player/maillots-player (1888).jpeg,Club América (Mexico),0.40977245569229126
player/maillots-player (1889).jpeg,Manchester United,0.33980926871299744
player/maillots-player (189).jpeg,Boavista FC,0.3583434224128723
player/maillots-player (1890).jpeg,Mexico,0.35699203610420227
player/maillots-player (1891).jpeg,Fulham FC,0.36224740743637085
player/maillots-player (1892).jpeg,Inter Miami CF,0.3562910556793213
player/maillots-player (1893).jpeg,Manchester United,0.35512202978134155
player/maillots-player (1894).jpeg,Fulham FC,0.36224740743637085
player/maillots-player (1895).jpeg,Cameroon,0.38558048009872437
player/maillots-player (1896).jpeg,West Ham United,0.3615688681602478
player/maillots-player (1897).jpeg,France,0.3673638105392456
player/maillots-player (1898).jpeg,Cameroon,0.38558048009872437
player/maillots-player (1899).jpeg,Japon,0.30085253715515137
player/maillots-player (19).jpeg,Benfica,0.33994725346565247
player/maillots-player (190).jpeg,South Africa,0.35337120294570923
player/maillots-player (1900).jpeg,Inter Miami CF,0.3604772686958313
player/maillots-player (1901).jpeg,Arsenal FC,0.3552805185317993
player/maillots-player (1902).jpeg,Japon,0.30085253715515137
player/maillots-player (1903).jpeg,Nigeria,0.35708317160606384
player/maillots-player (1904).jpeg,Orlando City SC,0.3619323670864105
player/maillots-player (1905).jpeg,LFC,0.3306620717048645
player/maillots-player (1906).jpeg,Nigeria,0.35708317160606384
player/maillots-player (1907).jpeg,AS Roma,0.35060036182403564
player/maillots-player (1908).jpeg,AFC Ajax,0.3903427720069885
player/maillots-player (1909).jpeg,Fulham FC,0.3395400643348694
player/maillots-player (191).jpeg,Palmeiras,0.3636478781700134
player/maillots-player (1910).jpeg,AS Roma,0.35060036182403564
player/maillots-player (1911).jpeg,Egypt,0.3520328998565674
player/maillots-player (1912).jpeg,AFC Ajax,0.3731207847595215
player/maillots-player (1913).jpeg,Fulham,0.36022406816482544
player/maillots-player (1914).jpeg,Egypt,0.3520328998565674
player/maillots-player (1915).jpeg,Japon,0.3141850233078003
player/maillots-player (1916).jpeg,Fulham FC,0.3667939603328705
player/maillots-player (1917).jpeg,Everton,0.37656599283218384
player/maillots-player (1918).jpeg,Japon,0.3141850233078003
player/maillots-player (1919).jpeg,Chine,0.3593638837337494
player/maillots-player (192).jpeg,Argentina,0.3655289113521576
player/maillots-player (1920).jpeg,Inter Miami CF,0.3427324593067169
player/maillots-player (1921).jpeg,Paris Fc,0.35202229022979736
player/maillots-player (1922).jpeg,Chine,0.3593638837337494
player/maillots-player (1923).jpeg,New York City FC,0.35547295212745667
player/maillots-player (1924).jpeg,Marseille,0.3752738833427429
player/maillots-player (1925).jpeg,Inter Miami CF,0.3484487235546112
player/maillots-player (1926).jpeg,New York City FC,0.35547295212745667
player/maillots-player (1927).jpeg,Burkina Faso,0.35941043496131897
player/maillots-player (1928).jpeg,Fenerbahçe SK,0.3722604811191559
player/maillots-player (1929).jpeg,Manchester United,0.35889145731925964
player/maillots-player (193).jpeg,Borussia Dortmund (BVB),0.3518161475658417
player/maillots-player (1930).jpeg,Burkina Faso,0.35941043496131897
player/maillots-player (1931).jpeg,Latvia,0.35245734453201294
player/maillots-player (1932).jpeg,FC Porto,0.39891189336776733
player/maillots-player (1933).jpeg,AFC Ajax,0.3351495563983917
player/maillots-player (1934).jpeg,Latvia,0.35245734453201294
player/maillots-player (1935).jpeg,Corinthians,0.33966174721717834
player/maillots-player (1936).jpeg,Al-Ittihad Club (Jeddah),0.3511839509010315
player/maillots-player (1937).jpeg,LFC,0.33699652552604675
player/maillots-player (1938).jpeg,Corinthians,0.33966174721717834
player/maillots-player (1939).jpeg,Manchester City,0.3447348475456238
player/maillots-player (194).jpeg,Italy,0.37129727005958557
player/maillots-player (1940).jpeg,As Monaco,0.3903147876262665
player/maillots-player (1941).jpeg,Toulouse,0.3560599684715271
player/maillots-player (1942).jpeg,Barcelona,0.34884709119796753
player/maillots-player (1943).jpeg,Manchester United,0.34850457310676575
player/maillots-player (1944).jpeg,Inter,0.35317525267601013
player/maillots-player (1945).jpeg,Chelsea FC,0.367345929145813
player/maillots-player (1946).jpeg,Irelande,0.35766077041625977
player/maillots-player (1947).jpeg,New Zealand,0.34137246012687683
player/maillots-player (1948).jpeg,Côte d'Ivoire,0.36483144760131836
player/maillots-player (1949).jpeg,Newcastle United,0.3831036388874054
player/maillots-player (195).jpeg,Manchester City,0.34594443440437317
player/maillots-player (1950).jpeg,Boavista FC,0.3662709891796112
player/maillots-player (1951).jpeg,Fulham FC,0.3775079846382141
player/maillots-player (1952).jpeg,Al Ittihad,0.35117778182029724
player/maillots-player (1953).jpeg,Manchester United,0.34200671315193176
player/maillots-player (1954).jpeg,Famalicão,0.34861233830451965
player/maillots-player (1955).jpeg,AFC Bournemouth,0.3689942955970764
player/maillots-player (1956).jpeg,FC Bayern,0.37645062804222107
player/maillots-player (1957).jpeg,West Ham United,0.36824730038642883
player/maillots-player (1958).jpeg,Real Madrid,0.35313841700553894
player/maillots-player (1959).jpeg,Derby County,0.3613382875919342
player/maillots-player (196).jpeg,Inter Milan,0.35784316062927246
player/maillots-player (1960).jpeg,Inter Miami CF,0.3764827251434326
player/maillots-player (1961).jpeg,Belgium,0.34752407670021057
player/maillots-player (1962).jpeg,Barcelona,0.35867419838905334
player/maillots-player (1963).jpeg,Zimbabwe,0.3485182821750641
player/maillots-player (1964).jpeg,Celta Vigo,0.38521715998649597
player/maillots-player (1965).jpeg,Tottenham Hotspur,0.370368629693985
player/maillots-player (1966).jpeg,SL Benfica,0.3632650375366211
player/maillots-player (1967).jpeg,Brighton & Hove Albion,0.3987029790878296
player/maillots-player (1968).jpeg,Flamengo,0.3520553410053253
player/maillots-player (1969).jpeg,Manchester City,0.34530502557754517
player/maillots-player (197).jpeg,Everton FC,0.33395272493362427
player/maillots-player (1970).jpeg,Bastia,0.351633757352829
player/maillots-player (1971).jpeg,Tottenham Hotspur,0.3784496486186981
player/maillots-player (1972).jpeg,Celtic,0.37139880657196045
player/maillots-player (1973).jpeg,Fulham,0.34178969264030457
player/maillots-player (1974).jpeg,Real Madrid,0.352333664894104
player/maillots-player (1975).jpeg,Real Madrid,0.3498728275299072
player/maillots-player (1976).jpeg,Club América (Mexico),0.3809129595756531
player/maillots-player (1977).jpeg,Barcelona,0.35822808742523193
player/maillots-player (1978).jpeg,Inter Miami CF,0.37379342317581177
player/maillots-player (1979).jpeg,Havre,0.3767457604408264
player/maillots-player (198).jpeg,Preston,0.3281537592411041
player/maillots-player (1980).jpeg,Trabzonspor,0.3556535542011261
player/maillots-player (1981).jpeg,Milan,0.34877631068229675
player/maillots-player (1982).jpeg,Barcelona,0.35442715883255005
player/maillots-player (1983).jpeg,Grêmio,0.3530554175376892
player/maillots-player (1984).jpeg,Heracles,0.38185667991638184
player/maillots-player (1985).jpeg,Real Madrid,0.3304169178009033
player/maillots-player (1986).jpeg,Barcelona,0.35935813188552856
player/maillots-player (1987).jpeg,Moreirense,0.40387779474258423
player/maillots-player (1988).jpeg,Real Madrid,0.3492477238178253
player/maillots-player (199).jpeg,Milan,0.3536509573459625
player/maillots-player (2).jpeg,Germany,0.39225783944129944
player/maillots-player (20).jpeg,Havre,0.3388109803199768
player/maillots-player (200).jpeg,Egypt,0.34553053975105286
player/maillots-player (201).jpeg,Inter Miami,0.28567153215408325
player/maillots-player (202).jpeg,Valencia,0.318704754114151
player/maillots-player (203).jpeg,Atalanta,0.33270263671875
player/maillots-player (204).jpeg,Nigeria,0.31712689995765686
player/maillots-player (205).jpeg,Real Madrid,0.35709038376808167
player/maillots-player (206).jpeg,CR Flamengo,0.3981415927410126
player/maillots-player (207).jpeg,Inter Miami CF,0.29813462495803833
player/maillots-player (208).jpeg,Corinthians,0.35553136467933655
